video_timestamp,shoulders_angle,head_right_shoulder_angle,cervical_spine_angle,head_pitch_yaw_angle,eye_ear_dist
0:00:01.066667,54.81844363947465,61.61808639461681,91.52957660053508,68.2322815398516,0.3400960307699379
0:00:01.100000,54.818264132253816,61.47242099552211,91.82561468541668,68.50750193915435,0.3409868637390335
0:00:01.133333,55.14395602857082,61.02413738352639,92.11152462089639,68.79676511876767,0.34158694158689884
0:00:01.166667,55.26837144167591,61.24121899772877,91.82561468541668,68.15825330644144,0.3422742217662551
0:00:01.200000,55.40905547969054,61.47745013377849,91.82561468541668,67.34163265035907,0.3427215686472252
0:00:01.233333,55.727530013895866,61.53695919613275,91.53958939874572,66.29502249319877,0.342863327258516
0:00:01.266667,55.87027771158784,61.593233091125,91.26213494267928,65.72127946319931,0.34262889841368993
0:00:01.300000,55.80724600004378,61.452748336802415,91.54970321071025,65.8896196788502,0.34212261352231743
0:00:01.333333,55.58249838440929,61.44776307540714,91.55991957214226,65.76807315818746,0.34141104952769474
0:00:01.366667,55.352592101794556,61.50017304155236,91.55991957214226,65.48968045886166,0.34058975613804787
0:00:01.400000,55.086213139618394,61.52238661028754,91.57024005003058,65.57505366992682,0.3389035714375998
0:00:01.433333,54.82217758856712,61.59728266247058,91.58066624343907,66.08358067392346,0.3365829190693962
0:00:01.466667,54.60681600536058,61.62045388491692,91.29771546240254,66.41139228316153,0.33523140077217667
0:00:01.500000,54.04695688963661,61.54083313142525,91.61259560604678,67.66786276010963,0.33254898745251155
0:00:01.533333,53.32516598269441,61.94367144185744,91.63444126185253,67.24057678501984,0.3297368212035192
0:00:01.566667,52.719969577621114,62.330489531573114,91.66808469930152,66.19669990661673,0.32580688602126845
0:00:01.600000,52.319671478256076,62.822992624258205,91.67954001194336,64.23939995015203,0.3225420962288746
0:00:01.633333,52.188992645003914,62.8449757152052,91.38339150988858,64.30922222691119,0.31941788669121957
0:00:01.666667,52.16912063688505,62.80137588828351,91.06727976814025,64.55158541819888,0.31414798682045
0:00:01.700000,51.557101593964006,63.094363523822196,91.06727976814025,66.73668867156881,0.31368348427708326
0:00:01.733333,51.46279499858675,63.17846162089961,90.74797363068059,66.22163988832149,0.3136326300154847
0:00:01.766667,51.571789452787144,62.808594809359334,91.0429754971779,67.46218467773043,0.3120169222614662
0:00:01.800000,50.941000440234085,63.13026316399955,90.7289334354195,69.98408252710406,0.3176528682580468
0:00:01.833333,50.761366955907775,63.047186496935325,90.72271886937348,72.75190395914596,0.3216412186304969
0:00:01.866667,49.576063987853246,63.67108234170003,90.42132964189153,72.07802402624934,0.3346047079461999
0:00:01.900000,49.24272063736723,64.00751310608874,90.41676367570548,72.59675118329785,0.3399462987991376
0:00:01.933333,48.75034199383405,63.81164050562588,90.70445744325755,72.52442257167922,0.3499224950791041
0:00:01.966667,48.794790393771486,64.25294016635213,90.40777148478804,71.45269426540928,0.3582114499551024
0:00:02,48.00374033391944,64.17149193587392,90.96009386358756,71.1713329034117,0.3762563669154105
0:00:02.033333,48.016291478560106,63.955804767572324,90.92535895015406,69.66534195173834,0.39707756382359993
0:00:02.066667,47.431777617169836,64.55322257873544,90.8922771198581,68.38715587178153,0.43319196752431105
0:00:02.100000,46.92622937221873,63.51095955513668,91.37346292611858,76.66603872077124,0.46867472145319605
0:00:02.133333,47.10897870178509,60.8401939615732,93.12523138598695,77.40934767061735,0.5050212590578427
0:00:02.166667,46.58587810188917,60.57107046732795,93.34666485092572,75.1184994190728,0.5399109726496307
0:00:02.200000,45.96247006446001,61.14533515938036,93.06185784157876,75.49390891098551,0.5771040004576552
0:00:02.233333,45.6645390370997,62.83263468973002,92.28325993287713,74.20011300758885,0.6191430799627295
0:00:02.266667,44.73865330177777,63.438614959357096,91.99076731096352,75.98565682863348,0.6633101638200425
0:00:02.300000,45.09156624416153,62.818415080979065,92.15697152691857,81.14068486308294,0.6830695014480116
0:00:02.333333,45.44751565507196,63.75650339949053,91.44262832293917,83.94992956123083,0.6924397834293955
0:00:02.366667,45.36676771643767,62.53115468038689,92.38301918345984,84.16673327107608,0.6984507164773812
0:00:02.400000,45.809386945691614,62.666457430327604,91.87974684082958,82.72800487117406,0.6961156231125678
0:00:02.433333,45.882370447837864,62.712054805379516,91.8701495887651,82.9061285679631,0.691919099704947
0:00:02.466667,46.419300658351375,63.00989005342083,91.62832708771856,82.7442552395776,0.6860237906611173
0:00:02.500000,45.76729666046936,64.26149370349478,90.93103002764008,86.05660258877748,0.6780722440273379
0:00:02.533333,45.72674769978341,64.66530834520071,90.69849447644178,80.93855995874688,0.6511434888419689
0:00:02.566667,45.81938838941822,64.89096767572272,90.23331493069603,78.47810065796864,0.6050004860492862
0:00:02.600000,46.63823418195938,63.93200256829072,90.7080646576816,77.03559176497362,0.5540361758845375
0:00:02.633333,47.10826684762569,64.38219071156534,89.77190379276149,76.90583349912471,0.5141857099705816
0:00:02.666667,48.06548704125643,63.69585315499606,90.00840881433527,77.75702493489486,0.478442868799762
0:00:02.700000,49.02812425616813,62.502798969330755,90.4932836366665,76.95263342180948,0.4467204517523896
0:00:02.733333,48.86376643441083,63.14013804517938,90.02675776570088,74.8177427842592,0.4245769910243807
0:00:02.766667,48.826041288181486,63.41812538735152,89.78985322256553,72.64541184913351,0.4098942225539613
0:00:02.800000,48.89135945875085,63.63226064801343,89.79447975204948,72.68607346067932,0.39678837217670737
0:00:02.833333,49.46984384120876,63.5309303327992,89.79927763087068,71.51920454994524,0.3845607216673945
0:00:02.866667,49.56128395145579,63.449446541574666,89.80299429499632,70.12511404241502,0.3763986103287214
0:00:02.900000,49.48404020731099,63.58462775344062,89.80811581886053,71.01574330788152,0.3645219768661713
0:00:02.933333,49.26162849518254,63.77682754933696,89.8120874830046,71.48079011494063,0.35636321718085134
0:00:02.966667,51.41744285377144,63.43892537791022,89.5353906273091,73.49196751216842,0.33077443774156245
0:00:03,52.84709377817714,63.114707905958994,89.5353906273091,73.7666822369594,0.3175425132951701
0:00:03.033333,53.77675685998163,62.609003934568385,89.82472824370711,73.58741061817177,0.3060521352107844
0:00:03.066667,53.57429247871732,62.92472964509626,89.5353906273091,72.14800704425015,0.3005659274899783
0:00:03.100000,52.94101321567023,63.033857279386595,89.83538785727204,71.73516893881194,0.2956124141315836
0:00:03.133333,52.48174862276479,63.027939031584346,90.13854271771042,72.30930507156253,0.29331812400937024
0:00:03.166667,52.14279848259641,62.77756207884365,90.14499305293059,73.47817922284344,0.2934562851885759
0:00:03.200000,51.44747214237624,63.29484019848011,90.15158283873319,72.23481783233349,0.2987825396779224
0:00:03.233333,51.113264491869316,63.756006403637386,90.15831664655205,70.4341728002953,0.30239748576256886
0:00:03.266667,50.83932930398347,64.23522848422844,90.16173904222492,69.99333883123832,0.3052171598549228
0:00:03.300000,50.84708842415322,64.27239771723022,90.16519924983312,70.38211082567469,0.3066221755900387
0:00:03.333333,51.145719502166436,63.89608819271589,90.16869789947273,71.92376191959814,0.30801629949399195
0:00:03.366667,51.83322357794839,63.77379969308654,90.16173904222492,70.84113216156857,0.3100158828752628
0:00:03.400000,52.383785573256795,63.078565988553535,90.78793623221888,71.98953176026266,0.3092401023722708
0:00:03.433333,52.93679289829962,62.852623146086565,90.78109390586077,72.42584649266452,0.3084563114399181
0:00:03.466667,53.04877975714405,62.71772806713883,91.09238031550053,72.93271278043204,0.30898668829173237
0:00:03.500000,53.04409697501743,62.734087874734485,91.08392258935554,72.54353424133363,0.3104546471635953
0:00:03.533333,53.20496917757603,62.56100783565394,91.08392258935554,72.37861609305084,0.31117345402222024
0:00:03.566667,53.247472565797736,62.54808329368817,91.08392258935554,71.86818621008443,0.3115652052324644
0:00:03.600000,53.22646540851911,62.22511184854362,91.39342789903242,72.30487613243527,0.3118313862898642
0:00:03.633333,53.38727227348539,62.23940260488557,91.38339150988858,71.92668048456463,0.3123710686365784
0:00:03.666667,53.27012081361484,63.04757332687929,90.76100816052428,70.53751041148469,0.3132617512455631
0:00:03.700000,52.978965294301574,63.51261188268154,90.7544560598577,70.39152464878504,0.3147975323619051
0:00:03.733333,53.096009316570495,63.15156277212884,90.44488790247392,71.042003035129,0.31588175614911
0:00:03.766667,53.11029864813856,63.11032563337551,90.44488790247392,71.24386428178647,0.3159263872806368
0:00:03.800000,52.97774950039084,63.12827368379283,90.44488790247392,71.16536007444121,0.31634965057734427
0:00:03.833333,52.629645197340764,63.29798270153842,90.7415597677618,69.48292400636926,0.3197063952497585
0:00:03.866667,51.80361783297363,63.95795976979505,90.14175073211497,65.13218058242995,0.32784758587333085
0:00:03.900000,51.4486408601221,63.923895359602774,90.13854271771042,64.6929548527905,0.330316565095865
0:00:03.933333,50.808746090869526,64.12920177295103,90.44007655784115,64.3738833746572,0.3325877741983415
0:00:03.966667,50.275438407924476,64.20628640112574,90.44007655784115,64.66856529680642,0.33443188213384395
0:00:04,49.732482512319514,63.9314932636077,89.83697511465796,67.15320095403587,0.3340862686821615
0:00:04.033333,49.68825185521583,63.9560356426118,89.83538785727204,66.85672218446561,0.33485609784303777
0:00:04.066667,49.8813737023661,63.44083080260134,90.13536846811746,66.60552681647324,0.3331327230392193
0:00:04.100000,49.32456135896159,63.749462006814696,90.43531584625111,65.25124694175477,0.3367501139348871
0:00:04.133333,49.45059505899174,64.00045880409536,90.43060497268405,64.28282532824937,0.3379086904025764
0:00:04.166667,48.98511896903643,64.18338049353545,90.42594315867628,64.87746390198875,0.34274509979581413
0:00:04.200000,48.436282711553474,64.41078043264429,90.11998551388413,66.44639266788238,0.3476905428473856
0:00:04.233333,48.21884876739119,64.44822718012063,90.11998551388413,66.98586479828434,0.3491227093897013
0:00:04.266667,47.61325715589249,64.72721051994833,90.11700309446451,69.04038131280437,0.3545708088062064
0:00:04.300000,46.790617133776294,64.79100321532295,90.11700309446451,70.63041582701824,0.3593804146779564
0:00:04.333333,46.66411023296081,64.84085757670391,90.1140509502782,69.97523693304716,0.36166900277365754
0:00:04.366667,47.03297251400762,64.38891132349988,90.39896091217099,70.96130431595626,0.362040151659418
0:00:04.400000,47.05027338592433,64.39387060185413,90.39462202202179,71.3923942566981,0.36378762841706275
0:00:04.433333,46.81231831240336,64.40300128747656,90.39032651096458,70.98776162559466,0.3666226483301664
0:00:04.466667,46.3946042747105,64.45107829416857,90.38186304991663,71.29214137300399,0.3706319282181437
0:00:04.500000,46.02808478650471,64.8379842848083,90.38186304991663,70.61197292954444,0.3742810771051395
0:00:04.533333,45.893135869389816,64.8841791786975,90.09972862282446,70.38478954187308,0.3759483432298835
0:00:04.566667,45.94704859447292,64.72538146771517,90.09972862282446,70.84034722239107,0.3751387487519112
0:00:04.600000,45.99872743857245,64.79985458427319,90.09694881302418,71.04452234033602,0.37452965679598715
0:00:04.633333,46.1291140535031,64.71000112390088,90.09419625362898,71.09578194874265,0.3742674061293436
0:00:04.666667,46.230774308226174,64.6034988261247,89.8148001540317,71.17912197665444,0.37409735066306266
0:00:04.700000,46.19126467227029,64.87152796795495,89.8134372024048,71.1653214111188,0.3739091952419507
0:00:04.733333,46.28180781218476,64.71052320932162,90.09419625362898,70.81832782482495,0.37382810740670824
0:00:04.766667,46.372052940661845,64.54867519606293,89.8134372024048,70.58527890381373,0.3738854983598235
0:00:04.800000,46.57800027467821,64.29121842540847,90.08877129885332,70.73576625394713,0.37432338365444906
0:00:04.833333,46.87926260152113,63.98784193317131,90.08877129885332,70.4980838307183,0.37308573211572904
0:00:04.866667,47.247602130903715,63.69048626293269,90.08609812903865,70.04868349308343,0.3720276773428038
0:00:04.900000,47.53244139234637,63.401164691545155,90.08609812903865,69.90902358298021,0.37032393228561655
0:00:04.933333,47.812018279067125,63.24732255470146,90.08345066039215,70.34455162191428,0.3693182185178067
0:00:04.966667,47.984039356395655,63.177380771899,90.08345066039215,70.57082395792004,0.36859545970838564
0:00:05,48.18168525339091,63.07240199603146,90.35744901214726,70.78956639424575,0.3678685805678488
0:00:05.033333,48.332681538577546,63.00617766281899,90.35744901214726,70.99412625650866,0.36783948121978
0:00:05.066667,48.58658282248344,62.955951249506725,90.35351625991689,71.12619429291469,0.3682464735069067
0:00:05.100000,48.77080694534243,62.79538929250577,90.34962095479071,71.25293417806132,0.3684904796726156
0:00:05.133333,48.86022169178849,62.767987766842516,90.62097363828404,71.16089329576408,0.3688294317434026
0:00:05.166667,48.992873697443336,62.731564189982564,90.62097363828404,70.9638356380125,0.3688776195455708
0:00:05.200000,49.07991128262342,62.85267428654968,90.61582993031624,70.3407988305342,0.36899034981710677
0:00:05.233333,49.19461434987719,62.94946125832835,90.61582993031624,69.82722474325615,0.36865356074773525
0:00:05.266667,49.25237162585344,63.34822245504791,90.34194056677549,69.4245621289888,0.3682431703848581
0:00:05.300000,49.55574031095316,63.50282938013853,90.07311052445115,69.06535502409287,0.36745146460765277
0:00:05.333333,49.74936701933192,63.61606580763487,90.06808539883603,68.77561340513907,0.3673005344925105
0:00:05.366667,49.918134987235305,63.640781607778905,90.06560789199185,68.74114954099612,0.36720027928248583
0:00:05.400000,50.15616580888534,63.54462515943918,90.06808539883603,68.61883167182414,0.36658825000678585
0:00:05.433333,50.51202223715275,63.357836954168235,90.06808539883603,68.87466748234395,0.3649552389613168
0:00:05.466667,50.76555321579259,63.17214672813217,90.33068785245108,69.18533595360798,0.36369109757399604
0:00:05.500000,50.99502933089403,63.05762215098595,90.33068785245108,69.21775559052797,0.36249980697098777
0:00:05.533333,51.27563555215441,62.79936250111479,90.60068713678272,69.12882255997002,0.36176884746849064
0:00:05.566667,51.392407930227996,62.8583439701554,90.33440370893986,68.5544266061059,0.3615264715047138
0:00:05.600000,51.43883697037963,63.092530422564856,90.33440370893986,67.36425821527361,0.36184131331168246
0:00:05.633333,51.36057056807658,63.33263996666518,90.33440370893986,66.13508123679561,0.36230492784210394
0:00:05.666667,51.269130971642944,63.20467159163201,90.60068713678272,65.80728048818142,0.36295267467639114
0:00:05.700000,51.216194125404506,63.3534775930269,90.33815444921214,64.26526904582167,0.36570341951305757
0:00:05.733333,51.2117032674137,63.703065648134235,90.33440370893986,63.05740645171957,0.36836293022273514
0:00:05.766667,51.19433742895512,63.88308865675084,90.60068713678272,63.388804092451984,0.37025966767602775
0:00:05.800000,51.1549104972883,64.04392208830362,90.33068785245108,63.52636056509812,0.3712532483727014
0:00:05.833333,51.07385293011497,64.20270447363875,90.33068785245108,63.65138791986787,0.37201123855517176
0:00:05.866667,50.98833235331879,64.57165096146608,90.06808539883603,61.98417365217447,0.3736982496944601
0:00:05.900000,50.92227692619244,64.99923369236068,90.06808539883603,59.55845302719584,0.3769686200766712
0:00:05.933333,50.80892577004199,65.2028545601682,90.06808539883603,58.868277601843964,0.3801610651116903
0:00:05.966667,50.75625407843705,65.44364438971014,90.33815444921214,58.17687806853484,0.3828537982754891
0:00:06,50.68416309235247,65.67845399460504,90.33440370893986,57.867503484201386,0.3850716609689147
0:00:06.033333,50.52516211597795,66.14930171631072,90.06808539883603,56.80200829380887,0.3867997068365486
0:00:06.066667,50.43700497142673,66.33437565438678,90.33440370893986,56.106320308269154,0.38772866088100555
0:00:06.100000,50.54083208223052,66.3356974415916,90.33068785245108,58.706665481917,0.38837903932360013
0:00:06.133333,50.621661003971724,66.53746449951845,90.06315332305012,61.747673558327506,0.3865079755113576
0:00:06.166667,50.75060199041638,66.58184048917258,89.79927763087068,63.86638681335894,0.3863714489166366
0:00:06.200000,50.86951159187987,66.50201393107517,89.79806157898597,65.22998940520966,0.38679976567904395
0:00:06.233333,50.97857281275347,66.46224632894445,89.79806157898597,65.94376293529086,0.38707183950547946
0:00:06.266667,51.03691171369863,66.52545422198288,89.79806157898597,66.47815224509345,0.3880358693337941
0:00:06.300000,51.22120427372045,66.49802341883468,89.79685668330475,66.63895976629678,0.3875696037688266
0:00:06.333333,51.40962234979233,66.49776708164177,89.79685668330475,66.43811692521105,0.3873855064483082
0:00:06.366667,51.64227231823726,66.46098719939113,89.79685668330475,66.22986461716323,0.387231382917292
0:00:06.400000,51.940222847146416,66.45985435472446,89.79685668330475,66.02899789736459,0.38574156465880244
0:00:06.433333,52.23568896722125,66.33000558959132,89.79685668330475,65.89029289134876,0.3843406563135609
0:00:06.466667,52.58753437615684,66.21047679654023,89.79685668330475,64.20316284464485,0.3829497645342482
0:00:06.500000,53.113868621562574,66.21025943806785,89.5353906273091,60.774641074526414,0.3802718771595842
0:00:06.533333,53.36427295733397,66.72623444729692,89.27747383551112,57.76232103876459,0.37823141870572086
0:00:06.566667,53.67612716921365,66.75110449173883,89.02189100575534,57.02969115850956,0.3763782272851135
0:00:06.600000,53.97229532166502,66.4287659657773,89.2809280320527,57.032107114764415,0.374001456414643
0:00:06.633333,54.19263654620134,65.63245789561108,89.27978695944459,59.21652810060606,0.36909174697219505
0:00:06.666667,54.32263959547101,65.27322268464661,89.2809280320527,60.00360127021935,0.3665321005390538
0:00:06.700000,54.52404802178928,64.73974012502731,89.2809280320527,60.47336017699416,0.36273100079237136
0:00:06.733333,54.528717094237855,64.536551083083,89.28205896199441,59.73683383845215,0.36000207162433995
0:00:06.766667,54.56116998656135,64.37100081901684,89.28205896199441,58.8967583451703,0.35858665627234493
0:00:06.800000,54.51352658900209,64.41130776349752,89.28205896199441,57.717335916426215,0.3587964739049745
0:00:06.833333,54.4918697177797,64.43038338461162,89.03097901588241,57.45879775829879,0.35895019644908593
0:00:06.866667,54.436201211336346,64.54090482008519,89.03097901588241,57.055221313794995,0.3595062394460317
0:00:06.900000,54.490222433207535,64.5038408820929,89.03320097822488,57.51940523413575,0.35944123294805325
0:00:06.933333,54.62163567867901,64.52377474993386,89.03320097822488,57.40481958694642,0.3595118630507642
0:00:06.966667,54.74549776881996,64.48785069406955,89.03320097822488,57.493201140026855,0.35926910441240045
0:00:07,54.95054442723411,64.4141393935252,89.03320097822488,58.122234130874105,0.358050735888435
0:00:07.033333,55.09745374598835,64.35114126746493,89.03320097822488,58.55196976335004,0.35730036076862626
0:00:07.066667,55.179213323312084,64.33915688223254,89.03320097822488,58.74196260001221,0.35699350376166306
0:00:07.100000,55.19348458730583,64.34953591859806,89.03320097822488,58.83322663491581,0.3569452053447784
0:00:07.133333,55.18268103942023,64.37493315644673,89.03320097822488,58.931419808637514,0.3566920924998905
0:00:07.166667,55.181824020009174,64.35446254062396,89.03320097822488,59.38928760030957,0.3562855958331237
0:00:07.200000,55.11587948162904,64.4483888105193,88.78543390536203,60.008914101952136,0.35583084388104996
0:00:07.233333,55.087381474524314,64.42763049666917,88.78543390536203,60.51039435649286,0.3554585985552326
0:00:07.266667,55.05966696096046,64.30437634019665,88.78543390536203,61.35956166565107,0.35489252433083635
0:00:07.300000,55.031168137246354,64.35785974509179,88.78543390536203,61.72722611428093,0.35466919613315967
0:00:07.333333,55.05840393485869,64.36536935858021,88.78543390536203,62.02527119880426,0.35396985184994945
0:00:07.366667,55.13261039356641,64.32287954686711,88.78543390536203,62.58560923722651,0.3529895844456453
0:00:07.400000,55.22597886044968,64.03235249602034,88.78543390536203,63.857203350475494,0.3512213145159696
0:00:07.433333,55.286244657681884,63.62620737053999,88.78543390536203,65.59512811039905,0.34974226204271275
0:00:07.466667,55.30224804115273,63.34553284036963,88.78543390536203,66.6582981179983,0.3485052723389571
0:00:07.500000,55.323597895313526,63.13022604905041,88.78543390536203,67.4370066486501,0.3476529143828098
0:00:07.533333,55.27235976554304,63.02882620019716,88.78870845008181,67.8328159889038,0.3476691806801188
0:00:07.566667,55.36846251772153,62.813795417107485,89.03758669002879,68.08820911412981,0.3477710255899747
0:00:07.600000,55.39041142568006,62.621894650785066,89.03758669002879,68.61961820292532,0.3473256753345159
0:00:07.633333,55.44926113595171,62.42581397936317,89.03758669002879,69.12823263967937,0.34691136684881974
0:00:07.666667,55.560782774703014,62.14223729485451,89.28648391249594,69.65130598801628,0.3461721604175217
0:00:07.700000,56.04749303839788,61.1948730829493,89.28648391249594,72.21165927039789,0.34076992646021476
0:00:07.733333,56.53276120542023,60.49862593299258,89.03758669002879,73.17849107166259,0.33518619748267775
0:00:07.766667,57.117890744666,59.92888522140623,89.03758669002879,73.1486468362518,0.3300283675332282
0:00:07.800000,57.539902017437164,59.58270444259904,89.03758669002879,72.4799513815012,0.32635533077916185
0:00:07.833333,58.0043494043451,59.390947317839846,88.78870845008181,71.81787052490198,0.3229741075433477
0:00:07.866667,58.06347798009353,59.512328210469946,88.78870845008181,71.44220656812259,0.3219092591624088
0:00:07.900000,57.94622837029475,59.89880489941902,88.53549320403717,70.88117618322029,0.3207310627935041
0:00:07.933333,57.93644299882009,60.0014599448383,88.53549320403717,70.78924432409534,0.31987082581456444
0:00:07.966667,57.86732327190627,60.01726902266489,88.53549320403717,70.83656221277933,0.3199814161512029
0:00:08,57.83385161947053,60.10071907518653,88.2855909516775,70.65999602373527,0.3201695661584966
0:00:08.033333,57.445668580819266,60.474702821606,88.28008700236957,70.61864330433592,0.3210193984337944
0:00:08.066667,56.71226534211253,60.96886023874055,88.53108927914444,71.17368594634576,0.32223054537838813
0:00:08.100000,56.01598144984226,62.60348117219752,88.5266463936162,65.90878075195077,0.32796951860566215
0:00:08.133333,55.483278182699834,63.827598272253226,88.5266463936162,61.92967604862542,0.3332255851223323
0:00:08.166667,55.32420370792697,64.48782059881302,88.77543565954281,59.15242481587926,0.3364505863520995
0:00:08.200000,55.20470261153533,64.942103327165,89.02873730431712,58.435310791790855,0.336333783987963
0:00:08.233333,55.17068635767907,65.14566419036953,89.28317988390337,58.75874503311601,0.3373453111335191
0:00:08.266667,55.280870066286575,65.14385125975036,89.28317988390337,60.037721929818574,0.337583555566976
0:00:08.300000,55.3466610218996,65.31049833662604,89.2809280320527,60.27460187674574,0.33806418345315314
0:00:08.333333,55.595505945861504,65.1838628787678,89.28205896199441,60.99582353424999,0.33769825576714324
0:00:08.366667,55.99470550813177,64.90620719823676,89.5353906273091,61.53666070251305,0.3368472967494514
0:00:08.400000,56.49159808840378,64.47563788468695,89.5353906273091,61.71579327668113,0.33488979007599423
0:00:08.433333,56.916887763527114,64.1840414530043,89.5353906273091,61.42669747234612,0.33370473326283234
0:00:08.466667,57.07337234811932,64.01488718615087,89.78985322256553,61.551105361309794,0.33303702240835387
0:00:08.500000,57.14794205983517,63.938071647880996,89.78985322256553,61.35493126720675,0.3326686777812226
0:00:08.533333,57.46697982143766,63.64505102515657,89.78985322256553,60.76298038028279,0.33250701158342255
0:00:08.566667,57.65948837997655,63.40343339102522,89.79099429517362,60.313002521669965,0.332364470460853
0:00:08.600000,57.71683197472158,63.345464933948385,89.79099429517362,60.31180318873899,0.33215090569141514
0:00:08.633333,57.73544459711623,63.319924541044166,89.5353906273091,60.49034009267493,0.33176635459548576
0:00:08.666667,57.80391622708035,63.068159335995595,89.5353906273091,61.34243218529611,0.3307291397555448
0:00:08.700000,57.871156581015995,62.75638989104821,89.5353906273091,62.29903424772258,0.3284829369971006
0:00:08.733333,57.86273168628369,62.60948161616716,89.5353906273091,62.13856440967267,0.32668818604889666
0:00:08.766667,57.858693079335055,62.515788172100315,89.5353906273091,61.97846422833947,0.3254809097018029
0:00:08.800000,57.70777099932843,62.53067640688979,89.5353906273091,61.95134866366042,0.3256337457773713
0:00:08.833333,57.60271716541683,62.57062181479991,89.5353906273091,61.57233537333562,0.32551017280879413
0:00:08.866667,57.512477128844125,62.64420131736365,89.5353906273091,61.44329476964176,0.32545047647138126
0:00:08.900000,57.80537982533523,62.604917680565045,89.5353906273091,60.797233551545354,0.3246655511115522
0:00:08.933333,57.97861032576678,62.571319198395955,89.5353906273091,60.533094111850865,0.32400259127861225
0:00:08.966667,58.023103024682754,62.57217713564565,89.5353906273091,60.4716918513093,0.32401469463407
0:00:09,58.17707899399567,62.5276555962211,89.5353906273091,60.9481311971212,0.32440038876713445
0:00:09.033333,58.37753846901189,62.49037737240888,89.5353906273091,61.679445760709775,0.32504639009152003
0:00:09.066667,58.50446735210108,62.61812537160396,89.5353906273091,61.471312546823825,0.32647863289164314
0:00:09.100000,58.492406642407985,62.65130165091512,89.5353906273091,62.950075971971295,0.32905850291770544
0:00:09.133333,58.39609205947207,62.80595432078089,89.79099429517362,63.77302043134991,0.3318807348111891
0:00:09.166667,58.30678747626121,62.94119214319858,89.79099429517362,63.798201178798124,0.33272013500531283
0:00:09.200000,58.15975906632587,63.07807012225133,89.79099429517362,63.88656377923741,0.33320293170486764
0:00:09.233333,58.021607433638756,63.27698483315746,89.79099429517362,63.967984754971035,0.3336559572260938
