video_timestamp,x,y,z,Distance_p1_p2,Head orientation
0:00:00.866667,0.9534060911524695,-0.1919108748118389,-0.0534264779753824,10.198039027185569,Forward
0:00:00.900000,1.1061009147464436,-0.07037838819250387,-0.05326976150374731,11.0,Forward
0:00:00.933333,1.1752167743907291,0.04657064701236338,-0.051414382246329014,11.045361017187261,Forward
0:00:00.966667,1.2503776464757514,0.06440242739133359,-0.05196813514532486,13.0,Forward
0:00:01,1.3078895661170709,0.06770613423743134,-0.05133531285397927,13.0,Forward
0:00:01.033333,1.4979961485903965,0.09414456968620953,-0.051883537174521495,15.033296378372908,Forward
0:00:01.066667,1.5469640049305886,0.09308397083688931,-0.05314458886536782,16.0312195418814,Forward
0:00:01.100000,1.5717123086045481,0.10813473546064187,-0.05144836308589119,16.0312195418814,Forward
0:00:01.133333,1.678556849910441,0.09905817254473456,-0.05349274476974831,17.029386365926403,Forward
0:00:01.166667,1.5601930152170458,0.13044282240964886,-0.0495734123028006,15.132745950421556,Forward
0:00:01.200000,1.6098569843184622,0.06580702950410938,-0.046321487407054746,16.0,Forward
0:00:01.233333,1.7485940223124627,0.08711865455064548,-0.049451300717627315,17.029386365926403,Forward
0:00:01.266667,1.7954023336628162,0.10847796235670855,-0.050285768927038475,18.110770276274835,Forward
0:00:01.300000,1.8797741088391995,0.034414547122997144,-0.04621224929913014,19.026297590440446,Forward
0:00:01.333333,1.8628665016969355,0.03630084905567532,-0.04392861798405186,18.027756377319946,Forward
0:00:01.366667,1.9283411486385615,0.05256549484438727,-0.044082111808493245,20.024984394500787,Forward
0:00:01.400000,1.9341730536884676,0.1359605513766928,-0.045221410520386876,19.026297590440446,Forward
0:00:01.433333,2.027741271243282,0.21468788595517058,-0.04328847592728517,20.09975124224178,Forward
0:00:01.466667,2.0048748646385204,0.2672142454801251,-0.042356411880370926,20.09975124224178,Forward
0:00:01.500000,2.137535334390077,0.28794145347540256,-0.04064576652820655,21.213203435596427,Forward
0:00:01.533333,2.143149441500334,0.24277295380004285,-0.04150250512755957,22.090722034374522,Forward
0:00:01.566667,2.164587770581381,0.2431365143375436,-0.03948211217355941,21.213203435596427,Forward
0:00:01.600000,2.3280290837552355,0.2433926242759885,-0.036467022182256295,23.194827009486403,Forward
0:00:01.633333,2.5720103229616744,0.13693675485638912,-0.03459934107965542,25.019992006393608,Forward
0:00:01.666667,2.3812237730031955,0.13032979517570717,-0.030735851265060225,24.020824298928627,Forward
0:00:01.700000,2.0323687200304517,0.0388744733342449,-0.030053627899335675,20.0,Forward
0:00:01.733333,2.2394630792068644,-0.002151509588554018,-0.030606488454947005,22.0,Forward
0:00:01.766667,2.23801494438962,0.022449799041840073,-0.03367504922946249,22.0,Forward
0:00:01.800000,2.85914391474278,0.022246897053529047,-0.029320133410661326,28.0,Forward
0:00:01.833333,2.7826375649877955,0.015881842199434427,-0.029886565691796273,28.0178514522438,Forward
0:00:01.866667,3.1994541208435945,0.1817985980454106,-0.03015248104212243,32.0624390837628,Forward
0:00:01.900000,3.5021485856465873,0.3171543714587466,-0.026995107619249056,35.12833614050059,Forward
0:00:01.933333,3.7464907654773096,0.3247214684876487,-0.028065720205996677,37.12142238654117,Forward
0:00:01.966667,4.192202049430678,0.537480494784135,-0.02237814832238906,41.43669871020132,Forward
0:00:02,4.507583909689829,0.6149110915912805,-0.01568432149625914,45.39823785126467,Forward
0:00:02.033333,5.213179770287722,0.7613934804897381,-0.016112154218509738,52.61178575186362,Forward
0:00:02.066667,4.971267505079756,0.7479568616367303,-0.01940501099254872,49.49747468305833,Forward
0:00:02.100000,5.019059121287552,0.7705290332123895,-0.020211013332139652,50.48762224545735,Forward
0:00:02.133333,5.457470342331062,1.0142891458623293,-0.012843026113485204,55.90169943749474,Forward
0:00:02.166667,6.074640625241337,0.9115595428978536,-0.006439876014036424,61.66036003787198,Forward
0:00:02.200000,6.361943724298949,0.952530511454192,-0.0037768846355316116,64.77653896280658,Forward
0:00:02.233333,6.3250746464571534,1.0920375289831468,-0.004801093447632601,64.93843238021688,Forward
0:00:02.266667,6.9200376457438475,1.163225163013153,0.008649835269912904,69.87131027825369,Forward
0:00:02.300000,7.063843385233743,1.2452008335164155,0.005225094715059769,72.18032973047436,Forward
0:00:02.333333,7.0935018314820955,1.1269321558431384,0.016568876120553525,71.84705978674423,Forward
0:00:02.366667,7.0835560124655474,1.2455790473528319,0.021457939097831853,72.18032973047436,Forward
0:00:02.400000,7.223436360260875,1.3342457463714,0.012646598326064903,74.14849964766651,Forward
0:00:02.433333,6.556036830718355,1.3134830017223043,-0.0016263883756242367,66.49060083951716,Forward
0:00:02.466667,6.263665080643307,1.40607913263138,-0.011209108329718786,63.56099432828282,Forward
0:00:02.500000,6.415055376375398,1.7190114834546144,-0.018612328150465856,67.1863081289633,Forward
0:00:02.533333,6.345695078100466,1.5760411580752895,-0.017805583977581353,65.0,Forward
0:00:02.566667,5.5544433480050355,1.7071361398685216,-0.02106022681805154,58.52349955359813,Forward
0:00:02.600000,5.228725920609314,1.872812218443249,-0.030403645556062193,56.302753041036986,Forward
0:00:02.633333,5.458763286881606,1.6282423604875467,-0.024275485876781404,57.56735185849702,Forward
0:00:02.666667,5.608810922721611,1.5409301556912551,-0.01485212816813282,58.240879114244144,Forward
0:00:02.700000,5.479004174266698,1.6800589956802312,-0.01420515150634399,57.56735185849702,Forward
0:00:02.733333,5.116315904837763,1.5391019799712304,-0.011614736181534703,53.16013544000805,Forward
0:00:02.766667,5.096197304779336,1.4940876241573675,-0.012209524350336834,53.16013544000805,Forward
0:00:02.800000,4.98210226020975,1.4275281260857853,-0.012061619010734605,51.92301994298868,Forward
0:00:02.833333,4.473976884715972,1.2239585988037807,-0.013094338408918512,46.57252408878007,Forward
0:00:02.866667,4.307419538325493,1.1107045324114089,-0.016949365928068953,44.384682042344295,Forward
0:00:02.900000,4.043968997849578,1.1100632994402546,-0.021902394353294205,41.48493702538308,Forward
0:00:02.933333,3.6059385239518624,1.0071604766244293,-0.025013393968908934,37.36308338453881,Forward
0:00:02.966667,3.712093897368204,0.9286803764446021,-0.022934794821485145,38.07886552931954,Forward
0:00:03,3.6777524198612213,0.6664538340570408,-0.023070322588844352,37.48332962798263,Forward
0:00:03.033333,3.3359454650710902,0.7753304143881311,-0.026051240470781327,34.713109915419565,Forward
0:00:03.066667,3.2747593646570268,0.6036514928821941,-0.02559947702605801,32.55764119219941,Forward
0:00:03.100000,3.23093156316689,0.6222777289669748,-0.028832784233045153,32.55764119219941,Forward
0:00:03.133333,3.231131902684871,0.5780277870086888,-0.03196085195275364,33.54101966249684,Forward
0:00:03.166667,3.422574281256485,0.5439390386120513,-0.03004105184359125,34.36568055487916,Forward
0:00:03.200000,3.2375353754188625,0.5667310929580253,-0.03159519933063137,33.54101966249684,Forward
0:00:03.233333,2.886486712515133,0.5900161157639717,-0.032377852400224116,28.635642126552707,Forward
0:00:03.266667,2.7633315596387638,0.5437611651187757,-0.03237931122346486,28.442925306655784,Forward
0:00:03.300000,2.687907887836618,0.4721347909125712,-0.037536767878729074,27.294688127912362,Forward
0:00:03.333333,2.615257578788142,0.4495502560665675,-0.035853077369323916,26.476404589747453,Forward
0:00:03.366667,2.591475106151703,0.43026975364357833,-0.03712046009666736,25.495097567963924,Forward
0:00:03.400000,2.4721123959842535,0.39897396260547996,-0.03752544096321718,24.331050121192877,Forward
0:00:03.433333,2.5794611762825705,0.3593445610595406,-0.04116309710212964,26.1725046566048,Forward
0:00:03.466667,2.598438189081092,0.4453651363023912,-0.04129256093884372,26.30589287593181,Forward
0:00:03.500000,2.397841929957246,0.2781845848928993,-0.04343009499524492,24.186773244895647,Forward
0:00:03.533333,2.4106735385202747,0.2522752537695941,-0.04300054341474713,24.186773244895647,Forward
0:00:03.566667,2.2303650865530718,0.27241554476896956,-0.04186737431544202,23.194827009486403,Forward
0:00:03.600000,2.1460810246547393,0.3268310875076441,-0.039428239438213324,21.213203435596427,Forward
0:00:03.633333,1.9959143579501617,0.17640343731233094,-0.03653043526090013,20.09975124224178,Forward
0:00:03.666667,2.165790610352129,0.30214201635004323,-0.035583302668102175,21.213203435596427,Forward
0:00:03.700000,2.2237433219684473,0.22619769869215264,-0.036346362487852654,23.08679276123039,Forward
0:00:03.733333,2.5434992020019815,0.2820844601850786,-0.034827937608140576,26.1725046566048,Forward
0:00:03.766667,2.67339268377343,0.20052993681011547,-0.03647997257940528,27.073972741361768,Forward
0:00:03.800000,2.781952599708721,0.19239096217506285,-0.0348292938098353,28.071337695236398,Forward
0:00:03.833333,2.853548331426207,0.25352848433180786,-0.03288592456751949,28.160255680657446,Forward
0:00:03.866667,3.020568565368072,0.33221716094962905,-0.03207297493137401,31.25699921617557,Forward
0:00:03.900000,2.973819634731841,0.37253195769012193,-0.03269722560426859,30.265491900843113,Forward
0:00:03.933333,3.0449715624898857,0.3589381611979785,-0.02999384467203851,30.14962686336267,Forward
0:00:03.966667,3.127102895593186,0.45453886953301526,-0.029799513415635158,31.25699921617557,Forward
0:00:04,3.4103460315513026,0.46431190800800004,-0.02826194532496392,34.36568055487916,Forward
0:00:04.033333,3.4970138101017194,0.4434083057898922,-0.026947823019341857,35.35533905932738,Forward
0:00:04.066667,3.6071943145761662,0.5128824556296183,-0.02604217317717515,36.345563690772494,Forward
0:00:04.100000,3.808088674390689,0.5258877206009293,-0.02291419038392223,38.3275357934736,Forward
0:00:04.133333,3.7754041495262127,0.4279219795983236,-0.02330255950442793,37.33630940518894,Forward
0:00:04.166667,4.171686122650205,0.4870418353656564,-0.02296977994765517,42.2965719651132,Forward
0:00:04.200000,4.664127037159638,0.4080115663619844,-0.02242032353568566,47.16990566028302,Forward
0:00:04.233333,4.794786326027935,0.3001043858688092,-0.020911675752508633,48.093658625644196,Forward
0:00:04.266667,4.852820057158699,0.3513589106771148,-0.02019464718990741,49.16299421312742,Forward
0:00:04.300000,4.959396519665959,0.44435718514841943,-0.019893006571320246,50.24937810560445,Forward
0:00:04.333333,4.954238474174385,0.4628478358905086,-0.018619940036061346,50.24937810560445,Forward
0:00:04.366667,4.944192299748452,0.42716984202214925,-0.016583124017347965,50.15974481593781,Forward
0:00:04.400000,5.040833831040223,0.5052795400312479,-0.015490381159251523,51.24451190127583,Forward
0:00:04.433333,4.91991166788093,0.6070111190467388,-0.013061832760741871,49.36598018878993,Forward
0:00:04.466667,4.872759769179594,0.7289663386208513,-0.017624270521709097,49.64876634922564,Forward
0:00:04.500000,4.71090883989531,0.7298967441376247,-0.024772409701538982,47.51841748206689,Forward
0:00:04.533333,4.786622256723982,0.7319326584613236,-0.02555330688238221,48.507731342539614,Forward
0:00:04.566667,4.654260438813129,0.7412628404971466,-0.02775602235482616,47.67598976424087,Forward
0:00:04.600000,4.408145633485001,0.6916092439531385,-0.02475715105537211,44.553338819890925,Forward
0:00:04.633333,4.155980751987977,0.7194585930741819,-0.02427743157356462,41.593268686170845,Forward
0:00:04.666667,4.231305791532062,0.5856400905728639,-0.028047201088040916,42.2965719651132,Forward
0:00:04.700000,4.186678602866503,0.6501447028193329,-0.029902366150574816,42.579337712087536,Forward
0:00:04.733333,4.146197795881479,0.6789445885255676,-0.030977712880797315,42.579337712087536,Forward
0:00:04.766667,4.0223258823531935,0.7272947401647046,-0.03264228439486248,40.792156108742276,Forward
0:00:04.800000,4.023066358396766,0.7530338759234768,-0.036705864913818,40.792156108742276,Forward
0:00:04.833333,3.9017202705026652,0.8483510875805461,-0.039280610315973005,40.024992192379,Forward
0:00:04.866667,3.6096781524666426,0.6886584736405819,-0.04040449480959534,36.6742416417845,Forward
0:00:04.900000,3.1452739862346006,0.6876346340206243,-0.04621531556801111,31.78049716414141,Forward
0:00:04.933333,3.094864478136224,0.5533936033989262,-0.04612016643842537,31.400636936215164,Forward
0:00:04.966667,3.019687113810192,0.46960407836514034,-0.04932122589661131,30.265491900843113,Forward
0:00:05,2.973761897693294,0.3181956371955406,-0.051665494072190225,30.14962686336267,Forward
0:00:05.033333,2.8229158349632737,0.252742158979749,-0.054211977757194184,29.068883707497267,Forward
0:00:05.066667,2.627609346552576,0.21495987263837643,-0.05088895455309114,26.076809620810597,Forward
0:00:05.100000,2.555887297247893,0.1105440005153908,-0.050932560808441815,25.019992006393608,Forward
0:00:05.133333,2.4718882226090217,0.14295871880949568,-0.04962769342711282,25.079872407968907,Forward
0:00:05.166667,2.469034311557315,0.01184427474008779,-0.05181612398518281,24.0,Forward
0:00:05.200000,2.2161307990704775,-0.0955964034357661,-0.0503270822104427,22.02271554554524,Forward
0:00:05.233333,2.0563828820001726,-0.2475760895173581,-0.04853442985011763,20.223748416156685,Forward
0:00:05.266667,1.9974954260171311,-0.36653620577222407,-0.049156226584565636,20.396078054371138,Forward
0:00:05.300000,1.8963094901130584,-0.4919434065212163,-0.04801486963756431,19.6468827043885,Forward
0:00:05.333333,1.7731654850910625,-0.6481062932535969,-0.04966289678765783,19.313207915827967,Forward
0:00:05.366667,1.8853475395558688,-0.5884937988063949,-0.04927523515611282,19.924858845171276,Forward
0:00:05.400000,1.7583625390783766,-0.7928466392924584,-0.04834134843306313,19.697715603592208,Forward
0:00:05.433333,1.7061924792686358,-0.8780609253882974,-0.04563627068810069,18.788294228055936,Forward
0:00:05.466667,1.6263840777277367,-0.9786283942503304,-0.047940046338208545,18.867962264113206,Forward
0:00:05.500000,1.6474670883429596,-0.9988235218853581,-0.047450819073983824,19.72308292331602,Forward
0:00:05.533333,1.5507607682609788,-1.1076092920801592,-0.04670029151759552,19.209372712298546,Forward
0:00:05.566667,1.611718701897275,-1.077967256882934,-0.048135718803338286,19.4164878389476,Forward
0:00:05.600000,1.522002300211915,-1.0269616046278727,-0.0444034663888018,18.601075237738275,Forward
0:00:05.633333,1.1854591118637268,-1.0201107721647127,-0.04128798507879655,16.278820596099706,Forward
0:00:05.666667,1.4578621445335338,-1.073394325800376,-0.039611107801446326,18.601075237738275,Forward
0:00:05.700000,0.9022474979841056,-1.127239262346924,-0.041578688915935406,15.0,Forward
0:00:05.733333,1.0797979620391198,-1.3414294236943725,-0.04607610632779432,17.804493814764857,Forward
0:00:05.766667,1.0270106336382527,-1.3321096298109216,-0.044371542115217114,17.204650534085253,Forward
0:00:05.800000,1.1090728166356294,-1.379333164238044,-0.044418356531006814,17.804493814764857,Forward
0:00:05.833333,0.9388527767941486,-1.4452948988883285,-0.04442579973059266,17.4928556845359,Forward
0:00:05.866667,0.9255639641396868,-1.5318289757824535,-0.04770992251539452,18.35755975068582,Forward
0:00:05.900000,1.0208853197128955,-1.5986785849528302,-0.04983380161391814,18.867962264113206,Forward
0:00:05.933333,1.017506584457416,-1.7234070354463886,-0.05251155199494082,19.72308292331602,Forward
0:00:05.966667,1.0881950770027757,-1.8151443343897469,-0.05286655765241129,21.095023109728988,Forward
0:00:06,1.1384082579021308,-1.9093491790928203,-0.05303693567484657,22.47220505424423,Forward
0:00:06.033333,1.0654466135781329,-1.9288360301767582,-0.054040934099143186,22.360679774997898,Forward
0:00:06.066667,1.00117967581555,-1.932884460418877,-0.05577350301424405,21.470910553583888,Forward
0:00:06.100000,1.1044911795449621,-1.9414642228763512,-0.05553246230787003,21.95449840010015,Forward
0:00:06.133333,0.9833148692994633,-2.000232597796316,-0.05304316949961516,22.360679774997898,Forward
0:00:06.166667,0.7887371607013314,-1.9920130477966802,-0.05599579495483119,21.540659228538015,Forward
0:00:06.200000,0.8472857408801139,-1.9714357645940983,-0.054495279699933216,21.93171219946131,Forward
0:00:06.233333,0.9367171107643867,-2.056334392258484,-0.059503845998392944,21.93171219946131,Forward
0:00:06.266667,0.8742466439226975,-2.1226234302926192,-0.05601350646928627,23.769728648009426,Forward
0:00:06.300000,0.7200818298402173,-1.984649902846095,-0.056915294642099316,21.540659228538015,Forward
0:00:06.333333,0.7598215131676369,-1.9024192200898966,-0.056960092204833376,20.248456731316587,Forward
0:00:06.366667,0.6242824418314954,-1.8497025799561349,-0.05527926375370097,20.248456731316587,Forward
0:00:06.400000,0.5833726106455541,-1.7611345074439801,-0.056110398959053454,18.973665961010276,Forward
0:00:06.433333,0.5119912934145902,-1.6711429998811522,-0.055665842696010014,16.76305461424021,Forward
0:00:06.466667,0.4986287296343634,-1.708701981138845,-0.05556647496635865,17.72004514666935,Forward
0:00:06.500000,0.499771841033641,-1.6649424527813201,-0.053385793645035116,17.72004514666935,Forward
0:00:06.533333,0.5466819378439735,-1.857755706382497,-0.053780713917576155,18.681541692269406,Forward
0:00:06.566667,0.36070587263877996,-1.7593550829906321,-0.0551834798155912,18.24828759089466,Forward
0:00:06.600000,0.3901206568974441,-1.717953730428432,-0.05773433297409853,18.439088914585774,Forward
0:00:06.633333,0.2730355818675543,-1.5860367568664124,-0.05553416343554303,16.1245154965971,Forward
0:00:06.666667,0.4103017418582329,-1.5555833365717817,-0.055030050407566054,15.524174696260024,Forward
0:00:06.700000,0.2659100586072183,-1.681795849433959,-0.056512190230359284,17.26267650163207,Forward
0:00:06.733333,0.2885079909553735,-1.5518551091790997,-0.05598988987162241,16.278820596099706,Forward
0:00:06.766667,0.22925648737068527,-1.4665889948043638,-0.05578620508073097,14.142135623730951,Forward
0:00:06.800000,0.28642564824516986,-1.3871330087607556,-0.054352075235906475,14.317821063276353,Forward
0:00:06.833333,0.18348016064206343,-1.3061413634821537,-0.0536470489652389,13.152946437965905,Forward
0:00:06.866667,0.1638246821819346,-1.256857772072698,-0.05321120671265023,13.152946437965905,Forward
0:00:06.900000,0.10377572276225075,-1.1625472005583037,-0.05302357501101118,12.041594578792296,Forward
0:00:06.933333,0.0006872745277499121,-1.1644987012014334,-0.053528053516015243,11.0,Forward
0:00:06.966667,0.01873122564542072,-1.1294392402217261,-0.0545221428090296,11.045361017187261,Forward
0:00:07,-0.03520965829550321,-1.1507225645827295,-0.052632845661076705,12.0,Forward
0:00:07.033333,-0.10884701518559203,-1.1049577004291518,-0.04917159871427752,11.045361017187261,Forward
0:00:07.066667,-0.14168160639003174,-1.1046957102030095,-0.05294869299145376,11.045361017187261,Forward
0:00:07.100000,0.024172139831280505,-1.0932823088823937,-0.049462761485068674,11.045361017187261,Forward
0:00:07.133333,-0.013216416043974902,-1.1123584412127479,-0.05040773313463283,12.0,Forward
0:00:07.166667,-0.006007266893033097,-1.0502811414831235,-0.04800896677476514,11.0,Forward
0:00:07.200000,0.08287288374510707,-0.9626914629886422,-0.04783450462367729,9.055385138137417,Forward
0:00:07.233333,0.1366964675070661,-0.9351485158379023,-0.04941307896147794,9.055385138137417,Forward
0:00:07.266667,0.18170893857539935,-0.9029595208571556,-0.05045830852851192,9.219544457292887,Forward
0:00:07.300000,0.30811705950859786,-0.8279247970766409,-0.05096130195962312,8.54400374531753,Forward
0:00:07.333333,0.14773429185628978,-0.7741868583573446,-0.05254572222949009,8.246211251235321,Forward
0:00:07.366667,-0.02584737072649769,-0.7235308174276849,-0.05231238273579517,7.0,Forward
0:00:07.400000,-0.0012672716125910581,-0.8203779293788048,-0.049922819364429376,8.0,Forward
0:00:07.433333,-0.06370111766764157,-0.7248622246167777,-0.04951620999254214,8.0,Forward
0:00:07.466667,-0.03701979857616282,-0.6742979250419119,-0.04844481096452431,7.0,Forward
0:00:07.500000,-0.05399196495786387,-0.6701796432245097,-0.04521305359529442,7.0710678118654755,Forward
0:00:07.533333,-0.14869292017517366,-0.553155925464118,-0.05116019143151386,6.324555320336759,Forward
0:00:07.566667,-0.15035235784087114,-0.3837984898330332,-0.04906966862590638,3.1622776601683795,Forward
0:00:07.600000,-0.22556262049656578,-0.14049074862125097,-0.04576856199396974,2.23606797749979,Forward
0:00:07.633333,-0.2873253068973127,-0.023708480951502582,-0.04455320406366515,3.0,Forward
0:00:07.666667,-0.20364374524197715,0.3193781812473194,-0.04836576991746629,3.605551275463989,Forward
0:00:07.700000,-0.24848562385784964,0.7530265996993182,-0.047784117660289206,7.615773105863909,Forward
0:00:07.733333,0.09897850868884339,0.8745351109209659,-0.046601064803383156,9.055385138137417,Forward
0:00:07.766667,-0.08095148733391927,0.9229217687395775,-0.0479144220696839,10.04987562112089,Forward
0:00:07.800000,-0.06361801502336613,1.0108106093537927,-0.048719960064003254,10.04987562112089,Forward
0:00:07.833333,-0.21110496055766514,1.0354606768190617,-0.04614678702733081,10.198039027185569,Forward
0:00:07.866667,-0.24685366484298693,0.9439615937850434,-0.046843696076215434,9.486832980505138,Forward
0:00:07.900000,-0.29593996474730055,0.7619107560540823,-0.05194358863796069,8.54400374531753,Forward
0:00:07.933333,-0.34014618256558965,0.822510560876456,-0.04782857950076305,8.54400374531753,Forward
0:00:07.966667,-0.12442934027076631,0.41120135257091645,-0.04675588772411279,4.123105625617661,Forward
0:00:08,0.028055620384327584,0.04804830549553706,-0.04677305863646209,1.0,Forward
0:00:08.033333,0.1306808734596697,-0.18688686610627503,-0.0480827004745773,2.8284271247461903,Forward
0:00:08.066667,0.020327531150557028,-0.48882296307022166,-0.04845163561919852,5.0,Forward
0:00:08.100000,0.34234495707463386,-1.0614428544389245,-0.05207981172090113,10.770329614269007,Forward
0:00:08.133333,0.11534383248798419,-1.1660841717275587,-0.053466247907838736,11.045361017187261,Forward
0:00:08.166667,0.15695821525311593,-1.3485628912957388,-0.05638332536589418,13.038404810405298,Forward
0:00:08.200000,0.220298235689891,-1.5829901567066982,-0.059824474397996354,16.1245154965971,Forward
0:00:08.233333,0.20987928268317121,-1.543037387513986,-0.058907887034693275,16.1245154965971,Forward
0:00:08.266667,0.026111005639219174,-1.517089456638813,-0.06162442367891321,15.0,Forward
0:00:08.300000,-0.13273369092101694,-1.601564667010781,-0.06252989690990948,16.1245154965971,Forward
0:00:08.333333,-0.013133958282846995,-1.6466715610674938,-0.06547962752638188,17.0,Forward
0:00:08.366667,-0.13394590884812685,-1.5917631196005597,-0.06138327335353125,16.0312195418814,Forward
0:00:08.400000,-0.10558514265074058,-1.587832282545481,-0.06164358300050923,16.0312195418814,Forward
0:00:08.433333,-0.12231942059323003,-1.5533733207462257,-0.05927239775231371,16.0312195418814,Forward
0:00:08.466667,-0.17746194885909963,-1.3330909373218904,-0.05881399707571501,13.038404810405298,Forward
0:00:08.500000,-0.21862871411301937,-1.2159935227770782,-0.05915114376327013,12.165525060596439,Forward
0:00:08.533333,-0.3628464551250385,-1.1510330082527194,-0.057761325204577364,11.704699910719626,Forward
0:00:08.566667,-0.21168858747437963,-1.0204987211389405,-0.05630871704802628,10.198039027185569,Forward
0:00:08.600000,-0.28772188093006335,-0.9268474305207274,-0.05541581075829405,10.198039027185569,Forward
0:00:08.633333,-0.1811176376817343,-0.8225141787935255,-0.0559595110293652,8.246211251235321,Forward
0:00:08.666667,-0.21334024257752135,-0.7699536872239789,-0.05495360483296488,7.280109889280518,Forward
0:00:08.700000,-0.2521209253476295,-0.6589276210566384,-0.04979018173848739,6.324555320336759,Forward
0:00:08.733333,-0.8781054121048957,-0.6364531730647047,-0.05024724188566228,11.40175425099138,Forward
0:00:08.766667,-0.649893203927688,-0.5509032453993324,-0.05122754574392532,8.48528137423857,Forward
0:00:08.800000,-1.0202323577259262,-0.5261014460220352,-0.04879649147025514,11.180339887498949,Forward
0:00:08.833333,-1.1677152220163038,-0.46466162708688286,-0.05013148310906525,11.704699910719626,Forward
0:00:08.866667,-1.3053636893016636,-0.4462022094864232,-0.050232198926898196,13.92838827718412,Forward
0:00:08.900000,-1.028350160978065,-0.4688030487877567,-0.05094368833888266,10.770329614269007,Forward
0:00:08.933333,-0.9050408223688613,-0.48540891595013264,-0.049269483295021704,10.295630140987,Forward
0:00:08.966667,-0.7259580995094621,-0.5323870887046271,-0.05135095250485634,8.602325267042627,Forward
0:00:09,-0.7445744585563314,-0.6214856008827843,-0.04745480068247197,10.0,Forward
0:00:09.033333,-0.8048732412244647,-0.7214219593747015,-0.04648333902802647,10.63014581273465,Forward
0:00:09.066667,-0.7980261773673644,-0.8364397550872376,-0.048907683896971144,11.313708498984761,Forward
0:00:09.100000,-0.6502599920894893,-0.8177813154214271,-0.048198479820977566,10.0,Forward
0:00:09.133333,-0.6275203347926746,-0.8069951634477976,-0.050075861576730364,10.0,Forward
0:00:09.166667,-0.6479013924033725,-0.881276827599913,-0.05178876931525667,10.816653826391969,Forward
0:00:09.200000,-0.6301799250773126,-0.9367725269831463,-0.05302446582666938,10.816653826391969,Forward
0:00:09.233333,-0.553185555404023,-0.9223852009590535,-0.05178329664724986,11.661903789690601,Forward
0:00:09.266667,-0.4584686753016958,-0.9434350896825733,-0.05182250466385169,11.180339887498949,Forward
0:00:09.300000,-0.5206674069939623,-0.9590111637049443,-0.054541198924343365,11.180339887498949,Forward
0:00:09.333333,-0.43448188912465285,-0.9892951460388832,-0.0537526015492702,10.770329614269007,Forward
0:00:09.366667,-0.5244327083007959,-0.9920920052914988,-0.05695677507515611,11.661903789690601,Forward
0:00:09.400000,-0.5249571824607581,-1.056095120527415,-0.057005683164264936,12.083045973594572,Forward
0:00:09.433333,-0.57120824456962,-1.0339708937347418,-0.05656732816283656,11.661903789690601,Forward
0:00:09.466667,-0.4668178858228414,-1.1085565568317075,-0.05802648703274295,11.704699910719626,Forward
