neck_inclination,torso_inclination
0:00:03.533333,38.71834515006304,2.680375515036495
0:00:03.566667,38.28711351013442,3.1569323698287377
0:00:03.600000,37.85063128112102,3.3212362692633
0:00:03.633333,36.17265956863178,3.130042437479429
0:00:03.666667,35.321329764105876,3.0355066636371566
0:00:03.700000,34.695290517662464,2.871517909320342
0:00:03.733333,30.398224415574344,4.148907370423762
0:00:03.766667,28.318215685692138,4.954291213106107
0:00:03.800000,26.698695524025105,5.412247261537152
0:00:03.833333,23.241456198680332,6.462845138415957
0:00:03.866667,22.264601490768158,6.565846056482986
0:00:03.900000,20.9958885203109,6.798160857430905
0:00:03.933333,19.131397368673735,6.333311945275863
0:00:03.966667,17.15245335854423,6.92840844476308
0:00:04,15.990597129084366,6.826100614840271
0:00:04.033333,12.096823926930885,8.61043496336961
0:00:04.066667,10.771558257220825,9.25607080148766
0:00:04.100000,11.071736782340006,7.708597769922007
0:00:04.133333,6.8197306186665045,10.012611621461017
0:00:04.166667,7.432988549680614,10.349122317346565
0:00:04.200000,7.697429929756969,10.446114237850676
0:00:04.233333,5.5584007873900765,10.634420744048564
0:00:04.266667,6.583823077738735,10.786949735767136
0:00:04.300000,6.27289520726827,11.00775028006608
0:00:04.333333,4.765402504251771,11.566460834386554
0:00:04.366667,4.765402504251771,11.723020703899499
0:00:04.400000,4.792048807668049,12.07685123463665
0:00:04.433333,6.095303777714051,12.228594065343886
0:00:04.466667,5.457835095058736,12.43625023985528
0:00:04.500000,5.167613570442465,12.686948227682608
0:00:04.533333,6.1296705428195715,13.062058701578167
0:00:04.566667,5.081467540314265,14.145698074214346
0:00:04.600000,5.712639737454012,14.560933244831038
0:00:04.633333,6.970628253576678,14.995212055391312
0:00:04.666667,6.6200727321594295,15.929533462359267
0:00:04.700000,6.856842184893357,16.311759342784406
0:00:04.733333,8.394816316726097,16.311759342784406
0:00:04.766667,8.701011718530076,16.243736925244647
0:00:04.800000,8.701011718530076,16.325277209741767
0:00:04.833333,10.946736982721651,16.25765170526114
0:00:04.866667,11.859199797088468,16.60159380014824
0:00:04.900000,11.618494631833169,16.647209943014772
0:00:04.933333,12.834473197268197,16.76102976276032
0:00:04.966667,13.136665076177405,16.909434613729747
0:00:05,13.136665076177431,16.864994655672017
0:00:05.033333,13.812990499221844,16.75055209685065
0:00:05.066667,14.190874230184855,16.635970295467523
0:00:05.100000,14.19087423018488,16.55555444873506
0:00:05.133333,14.492946314696717,16.705139810615172
0:00:05.166667,14.874491915745631,16.705139810615172
0:00:05.200000,15.176366801602734,16.705139810615172
0:00:05.233333,14.955651544621677,16.820141743256517
0:00:05.266667,15.259015366204792,16.820141743256517
0:00:05.300000,15.56149607594254,16.855147479690253
0:00:05.333333,15.56149607594254,17.085147701140354
0:00:05.366667,15.56149607594254,17.085147701140354
0:00:05.400000,15.86308056329135,17.085147701140354
0:00:05.433333,15.77749504202341,17.23571128083097
0:00:05.466667,16.076722741258855,17.23571128083097
0:00:05.500000,16.16375599597736,17.386693176668715
0:00:05.533333,16.076722741258877,17.53809300695564
0:00:05.566667,16.375042843636646,17.53809300695564
0:00:05.600000,16.287495653499843,17.5747268744234
0:00:05.633333,16.200854387283606,17.726901994515835
0:00:05.666667,16.200854387283606,18.072177932921374
0:00:05.700000,16.200854387283606,18.530416341330465
0:00:05.733333,16.200854387283606,18.872476372135516
0:00:05.766667,16.49545106730518,19.213130972861535
0:00:05.800000,16.5834882987719,19.326367487457464
0:00:05.833333,16.878563314872984,19.326367487457464
0:00:05.866667,17.081921310399554,19.47962963707819
0:00:05.900000,17.081921310399554,19.519973642841016
0:00:05.933333,17.664686265175714,19.406501970993208
0:00:05.966667,18.243660275197225,19.406501970993208
0:00:06,18.14850715078605,19.519973642841016
0:00:06.033333,19.104836326793798,19.519973642841016
0:00:06.066667,19.67398604103211,19.560478482928826
0:00:06.100000,19.67398604103211,19.560478482928826
0:00:06.133333,20.239078365668682,19.560478482928826
0:00:06.166667,20.415023127115777,19.601145079876197
0:00:06.200000,20.415023127115777,19.75587702112284
0:00:06.233333,20.97157319032944,19.87994720428271
0:00:06.266667,21.24829255904401,20.036168263885806
0:00:06.300000,21.52396520904333,20.036168263885806
0:00:06.333333,21.744364938429037,20.10844452257441
0:00:06.366667,22.02122124481494,20.10844452257441
0:00:06.400000,21.90936529682113,20.078225423203662
0:00:06.433333,21.85618199721589,20.10844452257441
0:00:06.466667,22.248217472823285,20.066525915978783
0:00:06.500000,22.526217553869408,20.066525915978783
0:00:06.533333,22.759954026020036,20.066525915978783
0:00:06.566667,22.878551546199127,20.066525915978783
0:00:06.600000,22.878551546199127,20.066525915978783
0:00:06.633333,22.71577940298596,20.180326033692452
0:00:06.666667,22.670529346336647,20.209840428046988
0:00:06.700000,23.078831818249753,20.209840428046988
0:00:06.733333,22.281974242439915,20.576158314026458
0:00:06.766667,21.929622359286455,20.53391635682017
0:00:06.800000,21.628546057601618,20.53391635682017
0:00:06.833333,21.749501770401693,20.8262983774534
0:00:06.866667,21.14080346232177,21.09144748374892
0:00:06.900000,21.26030014260349,21.09144748374892
0:00:06.933333,20.95262887583226,21.313287535436224
0:00:06.966667,21.381091108480796,21.313287535436224
0:00:07,21.072004461332178,21.313287535436224
0:00:07.033333,21.503196399614485,21.380401102670234
0:00:07.066667,21.314689439073522,21.380401102670234
0:00:07.100000,21.314689439073522,21.490718291232348
0:00:07.133333,21.314689439073522,21.490718291232348
0:00:07.166667,21.751432076202025,21.447153301982194
0:00:07.200000,21.751432076202025,21.447153301982194
0:00:07.233333,21.751432076202025,21.447153301982194
0:00:07.266667,21.751432076202025,21.447153301982194
0:00:07.300000,21.751432076202025,21.33701611243229
0:00:07.333333,21.93722793666475,21.490718291232348
0:00:07.366667,21.93722793666475,21.490718291232348
0:00:07.400000,21.93722793666475,21.534452108417447
0:00:07.433333,21.93722793666475,21.534452108417447
0:00:07.466667,21.93722793666475,21.534452108417447
0:00:07.500000,22.06344736913963,21.6888634954048
0:00:07.533333,22.37407638816963,21.6888634954048
0:00:07.566667,22.37407638816963,21.84363425546178
0:00:07.600000,22.37407638816963,21.888240840069866
0:00:07.633333,22.945550689369608,21.73311814489775
0:00:07.666667,22.945550689369608,21.73311814489775
0:00:07.700000,22.945550689369608,21.73311814489775
0:00:07.733333,23.078831818249768,21.400539106263867
0:00:07.766667,23.213583340266283,21.177965252123325
0:00:07.800000,23.078831818249768,21.109750948505532
0:00:07.833333,23.213583340266283,20.997853156852354
0:00:07.866667,23.34982819161576,21.04116410134022
0:00:07.900000,23.213583340266265,21.08464584502378
0:00:07.933333,23.48758975141725,20.84283187908609
0:00:07.966667,23.48758975141725,20.757428900564822
0:00:08,23.48758975141725,20.71497769007671
0:00:08.033333,24.28950731877744,20.82629837745342
0:00:08.066667,24.457953741469204,20.82629837745342
0:00:08.100000,24.623767096821712,20.980275290543208
0:00:08.133333,24.928259829629383,21.269915527127665
0:00:08.166667,24.787005902498134,21.490718291232348
0:00:08.200000,25.088734582462298,21.534452108417447
0:00:08.233333,25.388966284465187,21.35682841611824
0:00:08.266667,25.54426357932002,21.28933732806923
0:00:08.300000,25.54426357932002,21.22147842206107
0:00:08.333333,25.84030566371008,21.33303510950539
0:00:08.366667,26.134857169270155,21.28933732806923
0:00:08.400000,26.134857169270155,21.400539106263867
0:00:08.433333,26.134857169270155,21.400539106263867
0:00:08.466667,26.134857169270155,21.400539106263867
0:00:08.500000,26.134857169270155,21.4676771783771
0:00:08.533333,26.134857169270155,21.62242995905218
0:00:08.566667,26.134857169270155,21.95397786271804
0:00:08.600000,26.134857169270155,22.064148545147077
0:00:08.633333,25.84030566371008,22.154249732498013
0:00:08.666667,25.402317463742527,22.355759740672546
0:00:08.700000,25.69718451609061,22.40160477506754
0:00:08.733333,25.402317463742527,22.40160477506754
0:00:08.766667,25.402317463742527,22.40160477506754
0:00:08.800000,25.10598581776969,22.40160477506754
0:00:08.833333,24.808194776517887,22.355759740672546
0:00:08.866667,24.808194776517887,22.355759740672546
0:00:08.900000,24.808194776517887,22.154249732498013
0:00:08.933333,24.808194776517887,22.154249732498013
0:00:08.966667,25.246735665174374,22.19956272392321
0:00:09,25.246735665174374,22.245051931685598
0:00:09.033333,25.54426357932002,22.40160477506754
0:00:09.066667,26.134857169270155,22.40160477506754
0:00:09.100000,26.134857169270155,22.40160477506754
0:00:09.133333,26.42791371304594,22.40160477506754
0:00:09.166667,26.42791371304594,22.40160477506754
0:00:09.200000,26.719471272581135,22.40160477506754
0:00:09.233333,26.719471272581135,22.512312648618728
0:00:09.266667,27.009526180201355,22.40160477506754
0:00:09.300000,27.009526180201355,22.40160477506754
0:00:09.333333,26.719471272581135,22.40160477506754
0:00:09.366667,26.86749368727947,22.245051931685598
0:00:09.400000,26.86749368727947,22.134166935830564
0:00:09.433333,26.574820604261305,22.134166935830564
0:00:09.466667,26.42791371304594,22.290718327428493
0:00:09.500000,26.134857169270155,22.290718327428493
0:00:09.533333,26.42791371304594,22.290718327428493
0:00:09.566667,26.42791371304594,22.290718327428493
0:00:09.600000,26.86749368727947,22.245051931685598
0:00:09.633333,26.719471272581135,22.290718327428493
0:00:09.666667,26.719471272581135,22.40160477506754
0:00:09.700000,26.719471272581135,22.40160477506754
0:00:09.733333,26.42791371304594,22.512312648618728
0:00:09.766667,26.719471272581135,22.512312648618728
0:00:09.800000,26.719471272581135,22.40160477506754
0:00:09.833333,26.2825058652039,22.512312648618728
0:00:09.866667,26.2825058652039,22.512312648618728
0:00:09.900000,26.42791371304595,22.512312648618728
0:00:09.933333,26.861915478196014,22.512312648618728
0:00:09.966667,26.57295156796331,22.576642169165506
0:00:10,26.57295156796331,22.53062118713401
0:00:10.033333,26.861915478196014,22.374777590054244
0:00:10.066667,26.57295156796331,22.374777590054244
0:00:10.100000,26.57295156796331,22.26460149076814
0:00:10.133333,26.282505865203884,22.26460149076814
0:00:10.166667,26.282505865203884,22.154249732498013
0:00:10.200000,26.42791371304594,21.998763354523486
0:00:10.233333,26.134857169270155,21.998763354523486
0:00:10.266667,26.134857169270155,21.998763354523486
0:00:10.300000,26.134857169270155,21.953977862718023
0:00:10.333333,25.84030566371008,21.90936529682113
0:00:10.366667,25.402317463742527,21.90936529682113
0:00:10.400000,25.10598581776969,21.86492471155199
0:00:10.433333,24.372104556023718,21.86492471155199
0:00:10.466667,24.072665895534943,21.820655168067468
0:00:10.500000,23.63890449604432,21.820655168067468
0:00:10.533333,22.90662690410602,21.754937654371986
0:00:10.566667,23.035551644334955,21.600866652924378
0:00:10.600000,23.03555164433497,21.490718291232362
0:00:10.633333,22.554306747111212,21.269915527127647
0:00:10.666667,21.99531215569022,21.134621920213906
0:00:10.700000,21.566677187381227,21.066423339250736
0:00:10.733333,21.749501770401693,20.688185976879176
0:00:10.766667,21.628546057601618,20.463964156874948
0:00:10.800000,21.20786225491287,20.351604005262878
0:00:10.833333,21.570360547634586,19.8594214579607
0:00:10.866667,20.860261431160808,19.74643393494536
0:00:10.900000,20.56205920831748,19.592744308191495
0:00:10.933333,20.9289085276385,19.025577384425393
0:00:10.966667,21.399231841772387,18.68338092162317
0:00:11,20.705204809630203,18.68338092162317
0:00:11.033333,20.48602699730318,17.994795900520973
0:00:11.066667,20.66502152407694,17.41678535910984
0:00:11.100000,20.66502152407694,17.148451392672836
0:00:11.133333,22.835590051551364,15.663896749708371
0:00:11.166667,21.861068409548537,15.696754802507508
0:00:11.200000,21.80507128547156,15.314381059734766
0:00:11.233333,22.670529346336647,14.463770974364486
0:00:11.266667,21.805071285471573,14.5810881830762
0:00:11.300000,21.805071285471573,14.198834012286436
0:00:11.333333,24.215433286402515,12.609000212858245
0:00:11.366667,23.241456198680332,12.727407488246907
0:00:11.400000,22.670529346336647,12.727407488246907
0:00:11.433333,22.71577940298596,11.085366624260995
0:00:11.466667,23.1587756648495,10.632006092338827
0:00:11.500000,23.19733476601997,10.446114237850676
0:00:11.533333,22.184024784475326,9.928401535710885
0:00:11.566667,23.001491295834366,9.572082898923425
0:00:11.600000,24.72887580477083,9.157074957908458
0:00:11.633333,22.616054436004756,6.864706423254031
0:00:11.666667,22.616054436004756,6.759621977689191
0:00:11.700000,24.341888985759347,6.238704101057681
0:00:11.733333,23.040602447724392,4.555212833211049
0:00:11.766667,22.65944139316262,4.423066330077007
0:00:11.800000,23.040602447724392,4.169272694911058
0:00:11.833333,22.326896547933174,2.074030658435446
0:00:11.866667,24.921656493236316,0.9619339862744822
0:00:11.900000,24.294549186909112,1.4366704836358473
0:00:11.933333,23.810498947147348,0.34755666823854164
0:00:11.966667,24.064639987393104,0.11585349900259596
0:00:12,23.69797679577414,0.11585349900259596
0:00:12.033333,22.71577940298594,0.11377230400051756
0:00:12.066667,22.86237716252385,0.4578214800061285
0:00:12.100000,23.36634514276168,0.575737995363561
0:00:12.133333,23.33313223427251,0.4652957870327572
0:00:12.166667,23.078831818249768,0.5839959583416253
0:00:12.200000,22.71577940298596,0.7007843612550416
0:00:12.233333,20.384146353496003,0.5876080493362186
0:00:12.266667,19.855855912395167,1.059795216204028
0:00:12.300000,19.59036459835046,1.177518415123852
0:00:12.333333,19.707519035345182,2.688990558549954
0:00:12.366667,19.339679023880542,3.648853736557642
0:00:12.400000,19.610271797062097,4.012589288455461
0:00:12.433333,18.06792356660594,5.921162309787764
0:00:12.466667,16.99357526532642,6.3871446864121015
0:00:12.500000,17.449229069241408,6.3871446864121015
0:00:12.533333,12.776455556166889,8.838537589678893
0:00:12.566667,11.707537183816726,10.208402152008606
0:00:12.600000,12.495397053752086,10.229980604972567
0:00:12.633333,7.963405834482307,13.816952592869166
0:00:12.666667,10.673473424808533,13.90468584118029
0:00:12.700000,11.309532649324312,14.877828566213045
0:00:12.733333,8.173461390012985,17.643751068816616
0:00:12.766667,8.21680006544983,17.994795900520973
0:00:12.800000,9.261879225380603,17.95723700862322
0:00:12.833333,2.8635104169824817,19.544357861512733
0:00:12.866667,7.448735855661749,18.826949225267462
0:00:12.900000,10.86641763710344,17.553882619088487
0:00:12.933333,2.332031297200168,21.390436902789567
0:00:12.966667,2.712236886788133,21.400539106263867
0:00:13,3.749075328867352,21.122584839460384
0:00:13.033333,1.0057779555941389,22.52989212838726
0:00:13.066667,0.33529025043629396,23.286968608352673
0:00:13.100000,1.695927955063864,23.26449891404009
0:00:13.133333,1.726744315370138,23.789912199923148
0:00:13.166667,0.6993514083669377,24.69789485295597
0:00:13.200000,0.6993514083669377,25.12279832342708
0:00:13.233333,1.0425666485389729,25.671320982048
0:00:13.266667,2.728453102566832,25.832635094519418
0:00:13.300000,2.7284531025667,26.378648383913205
0:00:13.333333,5.996414216971472,27.4736679244938
0:00:13.366667,5.716605092764271,28.348534831768873
0:00:13.400000,5.069394253524818,27.657938576338164
0:00:13.433333,11.178935485752595,28.66206302288807
0:00:13.466667,11.76904242026437,29.3053525645818
0:00:13.500000,12.58723987457288,29.712734079261956
0:00:13.533333,17.739803759800246,29.78993398010887
0:00:13.566667,17.856742316639288,30.464882056217494
0:00:13.600000,18.219274380574685,30.63426915916018
0:00:13.633333,20.983453965534316,29.403210383174038
0:00:13.666667,21.33701611243226,29.449361184191087
0:00:13.700000,22.11796454854665,29.633644762629597
0:00:13.733333,22.26460149076814,29.87211441817192
0:00:13.766667,22.62202948752203,29.970013885431655
0:00:13.800000,22.772383157964338,30.165228568486956
0:00:13.833333,23.641145414426536,30.416952083387876
0:00:13.866667,23.641145414426536,30.610822823115797
0:00:13.900000,23.641145414426536,30.55332131384371
0:00:13.933333,23.996462732378,30.55332131384371
0:00:13.966667,24.190393018574174,30.513985226327325
0:00:14,24.190393018574174,30.513985226327325
0:00:14.033333,25.233477795976345,30.532115210283646
0:00:14.066667,25.743261956203956,30.68734726073511
0:00:14.100000,26.42791371304595,30.648067747907096
0:00:14.133333,26.42791371304595,30.648067747907096
0:00:14.166667,26.59908436967782,30.64806774790708
0:00:14.200000,26.59908436967782,30.64806774790708
0:00:14.233333,26.256227485260744,30.608573006654627
0:00:14.266667,26.256227485260744,30.66693958545664
0:00:14.300000,26.42791371304594,30.66693958545664
0:00:14.333333,26.42791371304594,30.66693958545664
0:00:14.366667,26.0814134219902,30.764816871347822
0:00:14.400000,26.25360232982577,30.764816871347822
0:00:14.433333,25.382159501598093,31.01885735976919
0:00:14.466667,25.02942138846999,31.1162371567755
0:00:14.500000,24.6746207270292,31.33221770497132
0:00:14.533333,24.31776710823193,31.369795011700848
0:00:14.566667,24.481465681727073,31.31039169191815
0:00:14.600000,24.31776710823193,31.27271520081769
0:00:14.633333,24.481465681727073,31.27271520081769
0:00:14.666667,24.481465681727073,31.175432840809766
0:00:14.700000,24.481465681727073,31.175432840809766
0:00:14.733333,24.120763284368607,31.077947865624672
0:00:14.766667,24.120763284368607,31.776230987930788
0:00:14.800000,24.284723633672645,31.94460428417195
0:00:14.833333,23.92009914170093,31.90563303400439
0:00:14.866667,23.75799307683568,31.932266157576528
0:00:14.900000,23.75799307683568,31.998347432492917
0:00:14.933333,23.75799307683568,31.787309807531397
0:00:14.966667,23.23499581108472,31.892950957174417
0:00:15,23.234995811084737,31.826987875672682
0:00:15.033333,23.234995811084737,31.351386675177608
0:00:15.066667,23.234995811084737,31.300241708618305
0:00:15.100000,23.234995811084737,31.316345842526058
0:00:15.133333,23.078831818249753,31.13724104899495
0:00:15.166667,23.439912961063747,30.862493200861035
0:00:15.200000,23.283866905139764,30.901280740836533
0:00:15.233333,23.283866905139764,30.74552983559976
0:00:15.266667,23.799010100218815,30.589992355996138
0:00:15.300000,23.799010100218815,30.589992355996138
0:00:15.333333,23.641145414426553,30.648067747907096
0:00:15.366667,23.996462732378,30.550406515639974
0:00:15.400000,23.996462732378,30.550406515639974
0:00:15.433333,23.641145414426553,30.648067747907096
0:00:15.466667,23.283866905139764,30.74552983559976
0:00:15.500000,23.283866905139764,30.74552983559976
0:00:15.533333,23.283866905139764,30.95996862036492
0:00:15.566667,22.92463922772829,31.01885735976919
0:00:15.600000,22.92463922772829,31.116237156775487
0:00:15.633333,22.2003882246545,31.865900417403402
0:00:15.666667,21.468503768475372,31.971346013385194
0:00:15.700000,21.099737187006358,32.13124479516624
0:00:15.733333,21.099737187006358,31.85339831758706
0:00:15.766667,21.099737187006358,31.721466097558263
0:00:15.800000,21.244139099656913,31.826987875672682
0:00:15.833333,21.01566645150884,31.971346013385194
0:00:15.866667,21.161797936510506,31.90563303400439
0:00:15.900000,21.01566645150884,32.07602169738174
0:00:15.933333,20.63898223854251,32.24664131656564
0:00:15.966667,20.63898223854251,32.24664131656564
0:00:16,20.63898223854251,32.24664131656564
0:00:16.033333,20.63898223854251,32.31307015112795
0:00:16.066667,20.63898223854251,32.37974310156499
0:00:16.100000,20.260402719331537,32.417489297776726
0:00:16.133333,20.63898223854251,32.02234658899907
0:00:16.166667,20.63898223854251,32.18360165533947
0:00:16.200000,20.63898223854251,32.133670223869935
0:00:16.233333,20.729109646384995,32.37998424177745
0:00:16.266667,20.729109646384995,32.56623635051673
0:00:16.300000,20.356638599685233,32.71899757881307
0:00:16.333333,20.496880418856012,32.927529051135075
0:00:16.366667,20.87144886968252,32.77723870556901
0:00:16.400000,20.87144886968252,32.294677203059734
0:00:16.433333,20.729109646384995,32.44318545028227
0:00:16.466667,20.729109646384995,32.61343851646887
0:00:16.500000,21.18124332783175,32.43204001223262
0:00:16.533333,21.544193755287576,32.59290301523789
0:00:16.566667,21.905318151130686,32.53295751263519
0:00:16.600000,21.76056157079844,32.68610999082526
0:00:16.633333,21.905318151130686,32.53295751263519
0:00:16.666667,22.26460149076814,32.473207755103005
0:00:16.700000,22.26460149076814,32.4136529160962
0:00:16.733333,22.413093897678547,32.37998424177745
0:00:16.766667,22.051915910668598,32.37998424177745
0:00:16.800000,22.051915910668598,32.37998424177745
0:00:16.833333,22.92463922772829,32.03995397079253
0:00:16.866667,23.799010100218815,31.69892649178368
0:00:16.900000,23.95887087802037,31.546106629047923
0:00:16.933333,24.317767108231948,31.262039627559652
0:00:16.966667,24.317767108231948,31.262039627559652
0:00:17,24.317767108231948,31.166963930687096
0:00:17.033333,24.15611127392211,31.32016710673177
0:00:17.066667,24.15611127392211,31.32016710673177
0:00:17.100000,24.511205279654604,31.224991833851714
0:00:17.133333,24.481465681727087,32.68189884237146
0:00:17.166667,24.481465681727087,32.83272791530531
0:00:17.200000,24.647243207520656,32.759859854534554
0:00:17.233333,24.647243207520656,32.40881960185332
0:00:17.266667,24.45078903710334,32.131244795166225
0:00:17.300000,24.084298548434663,32.15926190966236
0:00:17.333333,23.92009914170093,31.880067619171324
0:00:17.366667,23.553381445866016,31.813606119760667
0:00:17.400000,23.553381445866016,31.813606119760667
0:00:17.433333,23.553381445866016,31.74739193303372
0:00:17.466667,23.553381445866016,30.90359661841065
0:00:17.500000,23.92009914170093,30.74552983559976
0:00:17.533333,24.647243207520642,31.07478524009389
0:00:17.566667,24.647243207520642,31.304574315174886
0:00:17.600000,25.0076469649279,31.400244803173912
0:00:17.633333,25.537361181678783,31.437005642120752
0:00:17.666667,26.070551624208278,31.341631412565352
0:00:17.700000,26.070551624208278,31.86539337665335
0:00:17.733333,25.722067441726423,31.278241758982748
0:00:17.766667,26.25360232982577,30.998450009220978
0:00:17.800000,26.0814134219902,30.8618187085053
0:00:17.833333,25.233477795976327,30.59244536924949
0:00:17.866667,24.726926287020706,30.478200774829066
0:00:17.900000,24.568039923618592,30.381981133161066
0:00:17.933333,28.79450542177526,29.522153788730556
0:00:17.966667,28.978448905959024,29.218333351419112
0:00:18,29.352836179933547,29.163802050758758
0:00:18.033333,34.4240362201684,28.36526672952705
0:00:18.066667,34.12358544172082,27.868757574914035
0:00:18.100000,34.21857763083012,27.718633824303268
0:00:18.133333,30.92702147518146,27.531648981125706
0:00:18.166667,30.560323254697373,27.232802841004485
0:00:18.200000,30.560323254697373,27.53652721965734
0:00:18.233333,28.662063022888084,27.531648981125706
0:00:18.266667,27.066542451553715,27.573738367287156
0:00:18.300000,26.26825026508667,27.672257485790148
0:00:18.333333,25.791068705037798,27.573738367287156
0:00:18.366667,25.014980040919877,27.828860699054744
0:00:18.400000,25.014980040919863,27.881424435500303
0:00:18.433333,23.944472697044226,27.828860699054744
0:00:18.466667,23.169886053897297,27.875063293522786
0:00:18.500000,22.71577940298596,27.97346658573665
0:00:18.533333,22.07573538274634,28.117044202544196
0:00:18.566667,21.10460149831046,28.31234436044149
0:00:18.600000,20.65378999712869,28.40972344884264
